step,id,x,y,gx,gy,priority,battery,blocked,charging
22,16,18,0,6,13,2,78,14,0
22,17,-1,-1,-1,-1,1,93,0,0
22,18,4,1,13,2,2,78,9,0
22,19,18,1,1,13,1,78,15,0
22,20,2,17,0,17,0,78,0,0
22,21,2,1,3,19,2,78,15,0
22,22,1,18,6,9,1,78,14,0
22,23,0,18,1,17,2,78,15,0
22,24,1,19,17,7,0,78,15,0
22,25,17,1,10,18,2,78,13,0
22,26,2,18,6,17,2,78,12,0
22,27,-1,-1,-1,-1,0,86,0,0
22,28,-1,-1,-1,-1,2,98,0,0
22,29,-1,-1,-1,-1,0,79,1,0
23,0,-1,-1,-1,-1,0,87,1,0
23,1,3,1,13,2,2,77,11,0
23,2,0,1,2,13,1,77,13,0
23,3,18,2,10,1,2,77,13,0
23,4,-1,-1,-1,-1,0,84,0,0
23,5,19,1,3,11,2,77,15,0
23,6,1,2,18,0,0,77,13,0
23,7,-1,-1,-1,-1,0,89,0,0
23,8,19,17,19,17,1,77,1,0
23,9,-1,-1,-1,-1,1,82,1,0
23,10,-1,-1,-1,-1,0,90,0,0
23,11,1,1,15,13,2,77,14,0
23,12,1,17,0,19,2,77,15,0
23,13,1,0,14,4,2,77,14,0
23,14,6,1,0,1,0,77,1,0
23,15,18,19,10,4,0,77,2,0
23,16,18,0,6,13,2,77,15,0
23,17,-1,-1,-1,-1,1,93,0,0
23,18,4,1,13,2,2,77,10,0
23,19,18,1,1,13,1,77,16,0
23,20,2,17,0,17,0,77,1,0
23,21,2,1,3,19,2,77,16,0
23,22,1,18,6,9,1,77,15,0
23,23,0,18,1,17,2,77,16,0
23,24,1,19,17,7,0,77,16,0
23,25,17,1,10,18,2,77,14,0
23,26,2,18,6,17,2,77,13,0
23,27,-1,-1,-1,-1,0,86,0,0
23,28,-1,-1,-1,-1,2,98,0,0
23,29,-1,-1,-1,-1,0,79,1,0
24,0,-1,-1,-1,-1,0,87,1,0
24,1,3,1,13,2,2,76,12,0
24,2,0,1,2,13,1,76,14,0
24,3,18,2,10,1,2,76,14,0
24,4,-1,-1,-1,-1,0,84,0,0
24,5,19,1,3,11,2,76,16,0
24,6,1,2,18,0,0,76,14,0
24,7,-1,-1,-1,-1,0,89,0,0
24,8,-1,-1,-1,-1,1,77,1,0
24,9,-1,-1,-1,-1,1,82,1,0
24,10,-1,-1,-1,-1,0,90,0,0
24,11,1,1,15,13,2,76,15,0
24,12,1,17,0,19,2,76,16,0
24,13,1,0,14,4,2,76,15,0
24,14,5,1,0,1,0,76,1,0
24,15,18,18,10,4,0,76,2,0
24,16,18,0,6,13,2,76,16,0
24,17,-1,-1,-1,-1,1,93,0,0
24,18,4,1,13,2,2,76,11,0
24,19,18,1,1,13,1,76,17,0
24,20,2,17,0,17,0,76,2,0
24,21,2,1,3,19,2,76,17,0
24,22,1,18,6,9,1,76,16,0
24,23,0,18,1,17,2,76,17,0
24,24,1,19,17,7,0,76,17,0
24,25,17,1,10,18,2,76,15,0
24,26,2,18,6,17,2,76,14,0
24,27,-1,-1,-1,-1,0,86,0,0
24,28,-1,-1,-1,-1,2,98,0,0
24,29,-1,-1,-1,-1,0,79,1,0
25,0,-1,-1,-1,-1,0,87,1,0
25,1,3,1,13,2,2,75,13,0
25,2,0,1,2,13,1,75,15,0
25,3,18,2,10,1,2,75,15,0
25,4,-1,-1,-1,-1,0,84,0,0
25,5,19,1,3,11,2,75,17,0
25,6,1,2,18,0,0,75,15,0
25,7,-1,-1,-1,-1,0,89,0,0
25,8,-1,-1,-1,-1,1,77,1,0
25,9,-1,-1,-1,-1,1,82,1,0
25,10,-1,-1,-1,-1,0,90,0,0
25,11,1,1,15,13,2,75,16,0
25,12,1,17,0,19,2,75,17,0
25,13,1,0,14,4,2,75,16,0
25,14,5,1,0,1,0,75,2,0
25,15,18,19,10,4,0,75,2,0
25,16,18,0,6,13,2,75,17,0
25,17,-1,-1,-1,-1,1,93,0,0
25,18,4,1,13,2,2,75,12,0
25,19,18,1,1,13,1,75,18,0
25,20,2,17,0,17,0,75,3,0
25,21,2,1,3,19,2,75,18,0
25,22,1,18,6,9,1,75,17,0
25,23,0,18,1,17,2,75,18,0
25,24,1,19,17,7,0,75,18,0
25,25,17,1,10,18,2,75,16,0
25,26,2,18,6,17,2,75,15,0
25,27,-1,-1,-1,-1,0,86,0,0
25,28,-1,-1,-1,-1,2,98,0,0
25,29,-1,-1,-1,-1,0,79,1,0
26,0,-1,-1,-1,-1,0,87,1,0
26,1,3,1,13,2,2,74,14,0
26,2,0,1,2,13,1,74,16,0
26,3,18,2,10,1,2,74,16,0
26,4,-1,-1,-1,-1,0,84,0,0
26,5,19,1,3,11,2,74,18,0
26,6,1,2,18,0,0,74,16,0
26,7,-1,-1,-1,-1,0,89,0,0
26,8,-1,-1,-1,-1,1,77,1,0
26,9,-1,-1,-1,-1,1,82,1,0
26,10,-1,-1,-1,-1,0,90,0,0
26,11,1,1,15,13,2,74,17,0
26,12,1,17,0,19,2,74,18,0
26,13,1,0,14,4,2,74,17,0
26,14,5,1,0,1,0,74,3,0
26,15,18,18,10,4,0,74,2,0
26,16,18,0,6,13,2,74,18,0
26,17,-1,-1,-1,-1,1,93,0,0
26,18,4,1,13,2,2,74,13,0
26,19,18,1,1,13,1,74,19,0
26,20,2,17,0,17,0,74,4,0
26,21,2,1,3,19,2,74,19,0
26,22,1,18,6,9,1,74,18,0
26,23,0,18,1,17,2,74,19,0
26,24,1,19,17,7,0,74,19,0
26,25,17,1,10,18,2,74,17,0
26,26,2,18,6,17,2,74,16,0
26,27,-1,-1,-1,-1,0,86,0,0
26,28,-1,-1,-1,-1,2,98,0,0
26,29,-1,-1,-1,-1,0,79,1,0
27,0,-1,-1,-1,-1,0,87,1,0
27,1,3,1,13,2,2,73,15,0
27,2,0,1,2,13,1,73,17,0
27,3,18,2,10,1,2,73,17,0
27,4,-1,-1,-1,-1,0,84,0,0
27,5,19,1,3,11,2,73,19,0
27,6,1,2,18,0,0,73,17,0
27,7,-1,-1,-1,-1,0,89,0,0
27,8,-1,-1,-1,-1,1,77,1,0
27,9,-1,-1,-1,-1,1,82,1,0
27,10,-1,-1,-1,-1,0,90,0,0
27,11,1,1,15,13,2,73,18,0
27,12,1,17,0,19,2,73,19,0
27,13,1,0,14,4,2,73,18,0
27,14,5,1,0,1,0,73,4,0
27,15,18,19,10,4,0,73,2,0
27,16,18,0,6,13,2,73,19,0
27,17,-1,-1,-1,-1,1,93,0,0
27,18,4,1,13,2,2,73,14,0
27,19,18,1,1,13,1,73,20,0
27,20,2,17,0,17,0,73,5,0
27,21,2,1,3,19,2,73,20,0
27,22,1,18,6,9,1,73,19,0
27,23,0,18,1,17,2,73,20,0
27,24,1,19,17,7,0,73,20,0
27,25,17,1,10,18,2,73,18,0
27,26,2,18,6,17,2,73,17,0
27,27,-1,-1,-1,-1,0,86,0,0
27,28,-1,-1,-1,-1,2,98,0,0
27,29,-1,-1,-1,-1,0,79,1,0
28,0,-1,-1,-1,-1,0,87,1,0
28,1,3,1,13,2,2,72,16,0
28,2,0,1,2,13,1,72,18,0
28,3,18,2,10,1,2,72,18,0
28,4,-1,-1,-1,-1,0,84,0,0
28,5,19,1,3,11,2,72,20,0
28,6,1,2,18,0,0,72,18,0
28,7,-1,-1,-1,-1,0,89,0,0
28,8,-1,-1,-1,-1,1,77,1,0
28,9,-1,-1,-1,-1,1,82,1,0
28,10,-1,-1,-1,-1,0,90,0,0
28,11,1,1,15,13,2,72,19,0
28,12,1,17,0,19,2,72,20,0
28,13,1,0,14,4,2,72,19,0
28,14,5,1,0,1,0,72,5,0
28,15,18,18,10,4,0,72,2,0
28,16,18,0,6,13,2,72,20,0
28,17,-1,-1,-1,-1,1,93,0,0
28,18,4,1,13,2,2,72,15,0
28,19,18,1,1,13,1,72,21,0
28,20,2,17,0,17,0,72,6,0
28,21,2,1,3,19,2,72,21,0
28,22,1,18,6,9,1,72,20,0
28,23,0,18,1,17,2,72,21,0
28,24,1,19,17,7,0,72,21,0
28,25,17,1,10,18,2,72,19,0
28,26,2,18,6,17,2,72,18,0
28,27,-1,-1,-1,-1,0,86,0,0
28,28,-1,-1,-1,-1,2,98,0,0
28,29,-1,-1,-1,-1,0,79,1,0
29,0,-1,-1,-1,-1,0,87,1,0
29,1,3,1,13,2,2,71,17,0
29,2,0,1,2,13,1,71,19,0
29,3,18,2,10,1,2,71,19,0
29,4,-1,-1,-1,-1,0,84,0,0
29,5,19,1,3,11,2,71,21,0
29,6,1,2,18,0,0,71,19,0
29,7,-1,-1,-1,-1,0,89,0,0
29,8,-1,-1,-1,-1,1,77,1,0
29,9,-1,-1,-1,-1,1,82,1,0
29,10,-1,-1,-1,-1,0,90,0,0
29,11,1,1,15,13,2,71,20,0
29,12,1,17,0,19,2,71,21,0
29,13,1,0,14,4,2,71,20,0
29,14,5,1,0,1,0,71,6,0
29,15,18,19,10,4,0,71,2,0
29,16,18,0,6,13,2,71,21,0
29,17,-1,-1,-1,-1,1,93,0,0
29,18,4,1,13,2,2,71,16,0
29,19,18,1,1,13,1,71,22,0
29,20,2,17,0,17,0,71,7,0
29,21,2,1,3,19,2,71,22,0
29,22,1,18,6,9,1,71,21,0
29,23,0,18,1,17,2,71,22,0
29,24,1,19,17,7,0,71,22,0
29,25,17,1,10,18,2,71,20,0
29,26,2,18,6,17,2,71,19,0
29,27,-1,-1,-1,-1,0,86,0,0
29,28,-1,-1,-1,-1,2,98,0,0
29,29,-1,-1,-1,-1,0,79,1,0
30,0,-1,-1,-1,-1,0,87,1,0
30,1,3,1,13,2,2,70,18,0
30,2,0,1,2,13,1,70,20,0
30,3,18,2,10,1,2,70,20,0
30,4,-1,-1,-1,-1,0,84,0,0
30,5,19,1,3,11,2,70,22,0
30,6,1,2,18,0,0,70,20,0
30,7,-1,-1,-1,-1,0,89,0,0
30,8,-1,-1,-1,-1,1,77,1,0
30,9,-1,-1,-1,-1,1,82,1,0
30,10,-1,-1,-1,-1,0,90,0,0
30,11,1,1,15,13,2,70,21,0
30,12,1,17,0,19,2,70,22,0
30,13,1,0,14,4,2,70,21,0
30,14,5,1,0,1,0,70,7,0
30,15,18,18,10,4,0,70,2,0
30,16,18,0,6,13,2,70,22,0
30,17,-1,-1,-1,-1,1,93,0,0
30,18,4,1,13,2,2,70,17,0
30,19,18,1,1,13,1,70,23,0
30,20,2,17,0,17,0,70,8,0
30,21,2,1,3,19,2,70,23,0
30,22,1,18,6,9,1,70,22,0
30,23,0,18,1,17,2,70,23,0
30,24,1,19,17,7,0,70,23,0
30,25,17,1,10,18,2,70,21,0
30,26,2,18,6,17,2,70,20,0
30,27,-1,-1,-1,-1,0,86,0,0
30,28,-1,-1,-1,-1,2,98,0,0
30,29,-1,-1,-1,-1,0,79,1,0
31,0,-1,-1,-1,-1,0,87,1,0
31,1,3,1,13,2,2,69,19,0
31,2,0,1,2,13,1,69,21,0
31,3,18,2,10,1,2,69,21,0
31,4,-1,-1,-1,-1,0,84,0,0
31,5,19,1,3,11,2,69,23,0
31,6,1,2,18,0,0,69,21,0
31,7,-1,-1,-1,-1,0,89,0,0
31,8,-1,-1,-1,-1,1,77,1,0
31,9,-1,-1,-1,-1,1,82,1,0
31,10,-1,-1,-1,-1,0,90,0,0
31,11,1,1,15,13,2,69,22,0
31,12,1,17,0,19,2,69,23,0
31,13,1,0,14,4,2,69,22,0
31,14,5,1,0,1,0,69,8,0
31,15,18,19,10,4,0,69,2,0
31,16,18,0,6,13,2,69,23,0
31,17,-1,-1,-1,-1,1,93,0,0
31,18,4,1,13,2,2,69,18,0
31,19,18,1,1,13,1,69,24,0
31,20,2,17,0,17,0,69,9,0
31,21,2,1,3,19,2,69,24,0
31,22,1,18,6,9,1,69,23,0
31,23,0,18,1,17,2,69,24,0
31,24,1,19,17,7,0,69,24,0
31,25,17,1,10,18,2,69,22,0
31,26,2,18,6,17,2,69,21,0
31,27,-1,-1,-1,-1,0,86,0,0
31,28,-1,-1,-1,-1,2,98,0,0
31,29,-1,-1,-1,-1,0,79,1,0
32,0,-1,-1,-1,-1,0,87,1,0
32,1,3,1,13,2,2,68,20,0
32,2,0,1,2,13,1,68,22,0
32,3,18,2,10,1,2,68,22,0
32,4,-1,-1,-1,-1,0,84,0,0
32,5,19,1,3,11,2,68,24,0
32,6,1,2,18,0,0,68,22,0
32,7,-1,-1,-1,-1,0,89,0,0
32,8,-1,-1,-1,-1,1,77,1,0
32,9,-1,-1,-1,-1,1,82,1,0
32,10,-1,-1,-1,-1,0,90,0,0
32,11,1,1,15,13,2,68,23,0
32,12,1,17,0,19,2,68,24,0
32,13,1,0,14,4,2,68,23,0
32,14,5,1,0,1,0,68,9,0
32,15,18,18,10,4,0,68,2,0
32,16,18,0,6,13,2,68,24,0
32,17,-1,-1,-1,-1,1,93,0,0
32,18,4,1,13,2,2,68,19,0
32,19,18,1,1,13,1,68,25,0
32,20,2,17,0,17,0,68,10,0
32,21,2,1,3,19,2,68,25,0
32,22,1,18,6,9,1,68,24,0
32,23,0,18,1,17,2,68,25,0
32,24,1,19,17,7,0,68,25,0
32,25,17,1,10,18,2,68,23,0
32,26,2,18,6,17,2,68,22,0
32,27,-1,-1,-1,-1,0,86,0,0
32,28,-1,-1,-1,-1,2,98,0,0
32,29,-1,-1,-1,-1,0,79,1,0
33,0,-1,-1,-1,-1,0,87,1,0
33,1,3,1,13,2,2,67,21,0
33,2,0,1,2,13,1,67,23,0
33,3,18,2,10,1,2,67,23,0
33,4,-1,-1,-1,-1,0,84,0,0
33,5,19,1,3,11,2,67,25,0
33,6,1,2,18,0,0,67,23,0
33,7,-1,-1,-1,-1,0,89,0,0
33,8,-1,-1,-1,-1,1,77,1,0
33,9,-1,-1,-1,-1,1,82,1,0
33,10,-1,-1,-1,-1,0,90,0,0
33,11,1,1,15,13,2,67,24,0
33,12,1,17,0,19,2,67,25,0
33,13,1,0,14,4,2,67,24,0
33,14,5,1,0,1,0,67,10,0
33,15,18,19,10,4,0,67,2,0
33,16,18,0,6,13,2,67,25,0
33,17,-1,-1,-1,-1,1,93,0,0
33,18,4,1,13,2,2,67,20,0
33,19,18,1,1,13,1,67,26,0
33,20,2,17,0,17,0,67,11,0
33,21,2,1,3,19,2,67,26,0
33,22,1,18,6,9,1,67,25,0
33,23,0,18,1,17,2,67,26,0
33,24,1,19,17,7,0,67,26,0
33,25,17,1,10,18,2,67,24,0
33,26,2,18,6,17,2,67,23,0
33,27,-1,-1,-1,-1,0,86,0,0
33,28,-1,-1,-1,-1,2,98,0,0
33,29,-1,-1,-1,-1,0,79,1,0
34,0,-1,-1,-1,-1,0,87,1,0
34,1,3,1,13,2,2,66,22,0
34,2,0,1,2,13,1,66,24,0
34,3,18,2,10,1,2,66,24,0
34,4,-1,-1,-1,-1,0,84,0,0
34,5,19,1,3,11,2,66,26,0
34,6,1,2,18,0,0,66,24,0
34,7,-1,-1,-1,-1,0,89,0,0
34,8,-1,-1,-1,-1,1,77,1,0
34,9,-1,-1,-1,-1,1,82,1,0
34,10,-1,-1,-1,-1,0,90,0,0
34,11,1,1,15,13,2,66,25,0
34,12,1,17,0,19,2,66,26,0
34,13,1,0,14,4,2,66,25,0
34,14,5,1,0,1,0,66,11,0
34,15,18,18,10,4,0,66,2,0
34,16,18,0,6,13,2,66,26,0
34,17,-1,-1,-1,-1,1,93,0,0
34,18,4,1,13,2,2,66,21,0
34,19,18,1,1,13,1,66,27,0
34,20,2,17,0,17,0,66,12,0
34,21,2,1,3,19,2,66,27,0
34,22,1,18,6,9,1,66,26,0
34,23,0,18,1,17,2,66,27,0
34,24,1,19,17,7,0,66,27,0
34,25,17,1,10,18,2,66,25,0
34,26,2,18,6,17,2,66,24,0
34,27,-1,-1,-1,-1,0,86,0,0
34,28,-1,-1,-1,-1,2,98,0,0
34,29,-1,-1,-1,-1,0,79,1,0
35,0,-1,-1,-1,-1,0,87,1,0
35,1,3,1,13,2,2,65,23,0
35,2,0,1,2,13,1,65,25,0
35,3,18,2,10,1,2,65,25,0
35,4,-1,-1,-1,-1,0,84,0,0
35,5,19,1,3,11,2,65,27,0
35,6,1,2,18,0,0,65,25,0
35,7,-1,-1,-1,-1,0,89,0,0
35,8,-1,-1,-1,-1,1,77,1,0
35,9,-1,-1,-1,-1,1,82,1,0
35,10,-1,-1,-1,-1,0,90,0,0
35,11,1,1,15,13,2,65,26,0
35,12,1,17,0,19,2,65,27,0
35,13,1,0,14,4,2,65,26,0
35,14,5,1,0,1,0,65,12,0
35,15,18,19,10,4,0,65,2,0
35,16,18,0,6,13,2,65,27,0
35,17,-1,-1,-1,-1,1,93,0,0
35,18,4,1,13,2,2,65,22,0
35,19,18,1,1,13,1,65,28,0
35,20,2,17,0,17,0,65,13,0
35,21,2,1,3,19,2,65,28,0
35,22,1,18,6,9,1,65,27,0
35,23,0,18,1,17,2,65,28,0
35,24,1,19,17,7,0,65,28,0
35,25,17,1,10,18,2,65,26,0
35,26,2,18,6,17,2,65,25,0
35,27,-1,-1,-1,-1,0,86,0,0
35,28,-1,-1,-1,-1,2,98,0,0
35,29,-1,-1,-1,-1,0,79,1,0
36,0,-1,-1,-1,-1,0,87,1,0
36,1,3,1,13,2,2,64,24,0
36,2,0,1,2,13,1,64,26,0
36,3,18,2,10,1,2,64,26,0
36,4,-1,-1,-1,-1,0,84,0,0
36,5,19,1,3,11,2,64,28,0
36,6,1,2,18,0,0,64,26,0
36,7,-1,-1,-1,-1,0,89,0,0
36,8,-1,-1,-1,-1,1,77,1,0
36,9,-1,-1,-1,-1,1,82,1,0
36,10,-1,-1,-1,-1,0,90,0,0
36,11,1,1,15,13,2,64,27,0
36,12,1,17,0,19,2,64,28,0
36,13,1,0,14,4,2,64,27,0
36,14,5,1,0,1,0,64,13,0
36,15,18,18,10,4,0,64,2,0
36,16,18,0,6,13,2,64,28,0
36,17,-1,-1,-1,-1,1,93,0,0
36,18,4,1,13,2,2,64,23,0
36,19,18,1,1,13,1,64,29,0
36,20,2,17,0,17,0,64,14,0
36,21,2,1,3,19,2,64,29,0
36,22,1,18,6,9,1,64,28,0
36,23,0,18,1,17,2,64,29,0
36,24,1,19,17,7,0,64,29,0
36,25,17,1,10,18,2,64,27,0
36,26,2,18,6,17,2,64,26,0
36,27,-1,-1,-1,-1,0,86,0,0
36,28,-1,-1,-1,-1,2,98,0,0
36,29,-1,-1,-1,-1,0,79,1,0
37,0,-1,-1,-1,-1,0,87,1,0
37,1,3,1,13,2,2,63,25,0
37,2,0,1,2,13,1,63,27,0
37,3,18,2,10,1,2,63,27,0
37,4,-1,-1,-1,-1,0,84,0,0
37,5,19,1,3,11,2,63,29,0
37,6,1,2,18,0,0,63,27,0
37,7,-1,-1,-1,-1,0,89,0,0
37,8,-1,-1,-1,-1,1,77,1,0
37,9,-1,-1,-1,-1,1,82,1,0
37,10,-1,-1,-1,-1,0,90,0,0
37,11,1,1,15,13,2,63,28,0
37,12,1,17,0,19,2,63,29,0
37,13,1,0,14,4,2,63,28,0
37,14,5,1,0,1,0,63,14,0
37,15,18,19,10,4,0,63,2,0
37,16,18,0,6,13,2,63,29,0
37,17,-1,-1,-1,-1,1,93,0,0
37,18,4,1,13,2,2,63,24,0
37,19,18,1,1,13,1,63,30,0
37,20,2,17,0,17,0,63,15,0
37,21,2,1,3,19,2,63,30,0
37,22,1,18,6,9,1,63,29,0
37,23,0,18,1,17,2,63,30,0
37,24,1,19,17,7,0,63,30,0
37,25,17,1,10,18,2,63,28,0
37,26,2,18,6,17,2,63,27,0
37,27,-1,-1,-1,-1,0,86,0,0
37,28,-1,-1,-1,-1,2,98,0,0
37,29,-1,-1,-1,-1,0,79,1,0
38,0,-1,-1,-1,-1,0,87,1,0
38,1,3,1,13,2,2,62,26,0
38,2,0,1,2,13,1,62,28,0
38,3,18,2,10,1,2,62,28,0
38,4,-1,-1,-1,-1,0,84,0,0
38,5,19,1,3,11,2,62,30,0
38,6,1,2,18,0,0,62,28,0
38,7,-1,-1,-1,-1,0,89,0,0
38,8,-1,-1,-1,-1,1,77,1,0
38,9,-1,-1,-1,-1,1,82,1,0
38,10,-1,-1,-1,-1,0,90,0,0
38,11,1,1,15,13,2,62,29,0
38,12,1,17,0,19,2,62,30,0
38,13,1,0,14,4,2,62,29,0
38,14,5,1,0,1,0,62,15,0
38,15,18,18,10,4,0,62,2,0
38,16,18,0,6,13,2,62,30,0
38,17,-1,-1,-1,-1,1,93,0,0
38,18,4,1,13,2,2,62,25,0
38,19,18,1,1,13,1,62,31,0
38,20,2,17,0,17,0,62,16,0
38,21,2,1,3,19,2,62,31,0
38,22,1,18,6,9,1,62,30,0
38,23,0,18,1,17,2,62,31,0
38,24,1,19,17,7,0,62,31,0
38,25,17,1,10,18,2,62,29,0
38,26,2,18,6,17,2,62,28,0
38,27,-1,-1,-1,-1,0,86,0,0
38,28,-1,-1,-1,-1,2,98,0,0
38,29,-1,-1,-1,-1,0,79,1,0
39,0,-1,-1,-1,-1,0,87,1,0
39,1,3,1,13,2,2,61,27,0
39,2,0,1,2,13,1,61,29,0
39,3,18,2,10,1,2,61,29,0
39,4,-1,-1,-1,-1,0,84,0,0
39,5,19,1,3,11,2,61,31,0
39,6,1,2,18,0,0,61,29,0
39,7,-1,-1,-1,-1,0,89,0,0
39,8,-1,-1,-1,-1,1,77,1,0
39,9,-1,-1,-1,-1,1,82,1,0
39,10,-1,-1,-1,-1,0,90,0,0
39,11,1,1,15,13,2,61,30,0
39,12,1,17,0,19,2,61,31,0
39,13,1,0,14,4,2,61,30,0
39,14,5,1,0,1,0,61,16,0
39,15,18,19,10,4,0,61,2,0
39,16,18,0,6,13,2,61,31,0
39,17,-1,-1,-1,-1,1,93,0,0
39,18,4,1,13,2,2,61,26,0
39,19,18,1,1,13,1,61,32,0
39,20,2,17,0,17,0,61,17,0
39,21,2,1,3,19,2,61,32,0
39,22,1,18,6,9,1,61,31,0
39,23,0,18,1,17,2,61,32,0
39,24,1,19,17,7,0,61,32,0
39,25,17,1,10,18,2,61,30,0
39,26,2,18,6,17,2,61,29,0
39,27,-1,-1,-1,-1,0,86,0,0
39,28,-1,-1,-1,-1,2,98,0,0
39,29,-1,-1,-1,-1,0,79,1,0
40,0,-1,-1,-1,-1,0,87,1,0
40,1,3,1,13,2,2,60,28,0
40,2,0,1,2,13,1,60,30,0
40,3,18,2,10,1,2,60,30,0
40,4,-1,-1,-1,-1,0,84,0,0
40,5,19,1,3,11,2,60,32,0
40,6,1,2,18,0,0,60,30,0
40,7,-1,-1,-1,-1,0,89,0,0
40,8,-1,-1,-1,-1,1,77,1,0
40,9,-1,-1,-1,-1,1,82,1,0
40,10,-1,-1,-1,-1,0,90,0,0
40,11,1,1,15,13,2,60,31,0
40,12,1,17,0,19,2,60,32,0
40,13,1,0,14,4,2,60,31,0
40,14,5,1,0,1,0,60,17,0
40,15,18,18,10,4,0,60,2,0
40,16,18,0,6,13,2,60,32,0
40,17,-1,-1,-1,-1,1,93,0,0
40,18,4,1,13,2,2,60,27,0
40,19,18,1,1,13,1,60,33,0
40,20,2,17,0,17,0,60,18,0
40,21,2,1,3,19,2,60,33,0
40,22,1,18,6,9,1,60,32,0
40,23,0,18,1,17,2,60,33,0
40,24,1,19,17,7,0,60,33,0
40,25,17,1,10,18,2,60,31,0
40,26,2,18,6,17,2,60,30,0
40,27,-1,-1,-1,-1,0,86,0,0
40,28,-1,-1,-1,-1,2,98,0,0
40,29,-1,-1,-1,-1,0,79,1,0
41,0,-1,-1,-1,-1,0,87,1,0
41,1,3,1,13,2,2,59,29,0
41,2,0,1,2,13,1,59,31,0
41,3,18,2,10,1,2,59,31,0
41,4,-1,-1,-1,-1,0,84,0,0
41,5,19,1,3,11,2,59,33,0
41,6,1,2,18,0,0,59,31,0
41,7,-1,-1,-1,-1,0,89,0,0
41,8,-1,-1,-1,-1,1,77,1,0
41,9,-1,-1,-1,-1,1,82,1,0
41,10,-1,-1,-1,-1,0,90,0,0
41,11,1,1,15,13,2,59,32,0
41,12,1,17,0,19,2,59,33,0
41,13,1,0,14,4,2,59,32,0
41,14,5,1,0,1,0,59,18,0
41,15,18,19,10,4,0,59,2,0
41,16,18,0,6,13,2,59,33,0
41,17,-1,-1,-1,-1,1,93,0,0
41,18,4,1,13,2,2,59,28,0
41,19,18,1,1,13,1,59,34,0
41,20,2,17,0,17,0,59,19,0
41,21,2,1,3,19,2,59,34,0
41,22,1,18,6,9,1,59,33,0
41,23,0,18,1,17,2,59,34,0
41,24,1,19,17,7,0,59,34,0
41,25,17,1,10,18,2,59,32,0
41,26,2,18,6,17,2,59,31,0
41,27,-1,-1,-1,-1,0,86,0,0
41,28,-1,-1,-1,-1,2,98,0,0
41,29,-1,-1,-1,-1,0,79,1,0
42,0,-1,-1,-1,-1,0,87,1,0
42,1,3,1,13,2,2,58,30,0
42,2,0,1,2,13,1,58,32,0
42,3,18,2,10,1,2,58,32,0
42,4,-1,-1,-1,-1,0,84,0,0
42,5,19,1,3,11,2,58,34,0
42,6,1,2,18,0,0,58,32,0
42,7,-1,-1,-1,-1,0,89,0,0
42,8,-1,-1,-1,-1,1,77,1,0
42,9,-1,-1,-1,-1,1,82,1,0
42,10,-1,-1,-1,-1,0,90,0,0
42,11,1,1,15,13,2,58,33,0
42,12,1,17,0,19,2,58,34,0
42,13,1,0,14,4,2,58,33,0
42,14,5,1,0,1,0,58,19,0
42,15,18,18,10,4,0,58,2,0
42,16,18,0,6,13,2,58,34,0
42,17,-1,-1,-1,-1,1,93,0,0
42,18,4,1,13,2,2,58,29,0
42,19,18,1,1,13,1,58,35,0
42,20,2,17,0,17,0,58,20,0
42,21,2,1,3,19,2,58,35,0
42,22,1,18,6,9,1,58,34,0
42,23,0,18,1,17,2,58,35,0
42,24,1,19,17,7,0,58,35,0
42,25,17,1,10,18,2,58,33,0
42,26,2,18,6,17,2,58,32,0
42,27,-1,-1,-1,-1,0,86,0,0
42,28,-1,-1,-1,-1,2,98,0,0
42,29,-1,-1,-1,-1,0,79,1,0
43,0,-1,-1,-1,-1,0,87,1,0
43,1,3,1,13,2,2,57,31,0
43,2,0,1,2,13,1,57,33,0
43,3,18,2,10,1,2,57,33,0
43,4,-1,-1,-1,-1,0,84,0,0
43,5,19,1,3,11,2,57,35,0
43,6,1,2,18,0,0,57,33,0
43,7,-1,-1,-1,-1,0,89,0,0
43,8,-1,-1,-1,-1,1,77,1,0
43,9,-1,-1,-1,-1,1,82,1,0
43,10,-1,-1,-1,-1,0,90,0,0
43,11,1,1,15,13,2,57,34,0
43,12,1,17,0,19,2,57,35,0
43,13,1,0,14,4,2,57,34,0
43,14,5,1,0,1,0,57,20,0
43,15,18,19,10,4,0,57,2,0
43,16,18,0,6,13,2,57,35,0
43,17,-1,-1,-1,-1,1,93,0,0
43,18,4,1,13,2,2,57,30,0
43,19,18,1,1,13,1,57,36,0
43,20,2,17,0,17,0,57,21,0
43,21,2,1,3,19,2,57,36,0
43,22,1,18,6,9,1,57,35,0
43,23,0,18,1,17,2,57,36,0
43,24,1,19,17,7,0,57,36,0
43,25,17,1,10,18,2,57,34,0
43,26,2,18,6,17,2,57,33,0
43,27,-1,-1,-1,-1,0,86,0,0
43,28,-1,-1,-1,-1,2,98,0,0
43,29,-1,-1,-1,-1,0,79,1,0
44,0,-1,-1,-1,-1,0,87,1,0
44,1,3,1,13,2,2,56,32,0
44,2,0,1,2,13,1,56,34,0
44,3,18,2,10,1,2,56,34,0
44,4,-1,-1,-1,-1,0,84,0,0
44,5,19,1,3,11,2,56,36,0
44,6,1,2,18,0,0,56,34,0
44,7,-1,-1,-1,-1,0,89,0,0
44,8,-1,-1,-1,-1,1,77,1,0
44,9,-1,-1,-1,-1,1,82,1,0
